,id,created_at,user,text,language,lat,lng,user location,user utc offset,user time zone,,lemmas,
,'398422787762569216',1383797569,abbybbabby,@photoching @philconcerts because of Yolanda :(,en,14.6176007,120.96618019,Manila,28800,Hong Kong,,['yolanda'],
,'398423202214342656',1383797668,tanjohnRN,Because of typhoon yolanda. Cancelled flight namen bound for kalibo:( no more boracay trip for this month.. Haaayyy refund ko na lang.,en,14.60641,121.00839,"Manila,Philippines",,,,"['typhoon', 'yolanda', 'cancel', 'flight', 'naman', 'bind', 'kalibo', 'boracay', 'trip', 'month', 'haaayyy', 'refund', 'lang']",
,'398423949236649984',1383797846,Pennnnyyyyy,"@DLSLOfficial: as per Batangas provincial government, classes are suspended tomorrow, Nov 8, in all levels due to Typhoon Yolanda.",en,13.77682218,121.06766573,MNL Philippines,-32400,Alaska,,"['batangas', 'provincial', 'government', 'class', 'suspend', 'tomorrow', 'nov', 'level', 'typhoon', 'yolanda']",
,'398424482160734208',1383797973,helenisstrong,"You're such a b-tch, Yolanda.",en,10.6624514,122.9408225,,28800,Beijing,,"['tch', 'yolanda']",
,'398425218768576512',1383798149,ohohcams,Sunod sunod na pag cancel ng events dahil sa bagyo. Omg wag sana hanggang Tuesday @PabustanEleyn hahaha,tl,14.6278159,120.9623109,Somewhere down the road ,-32400,Alaska,,"['sunod', 'sunod', 'pag', 'cancel', 'event', 'dahil', 'bagyo', 'omg', 'wag', 'sana', 'hanggang', 'tuesday', 'hahaha']",
,'398425635925680128',1383798248,riellenieves,First time ko maka experience ng bagyo.. super typhoon pa talaga. Jusko. :((( #YolandaPH,tl,10.7532368,122.528201,PH,-32400,Alaska,,"['time', 'maka', 'experience', 'bagyo', 'super', 'typhoon', 'talaga', 'jusko', 'yolandaph']",
,'398426271858049024',1383798400,iamGHELLIEace,Ohh hello there Yolanda!! ,en,14.7817951,120.96423255,Philippines,28800,Singapore,,"['ohh', 'hello', 'yolanda']",
,'398426862969303041',1383798541,sweethestia,Nag start ng umulan! Ayan na siya.. #bagyo,tl,14.58305,121.05704,Philippines,28800,Singapore,,"['nag', 'start', 'umulan', 'ayan', 'siya', 'bagyo']",
,'398427562096869376',1383798707,pol_abreu,"Lupit ng Laguna: Signal#1 pa lang, #walangpasok na sa lahat ng antas. Sa Kyusi kaya? Next question, please. Thank you.",tl,14.5547654,121.0339892,Gates of Hell,25200,Bangkok,,"['lupit', 'laguna', 'signal#1', 'lang', 'walangpasok', 'lahat', 'anta', 'kyusi', 'kaya', 'question', 'thank']",
,'398428140793790464',1383798845,x0kiSsAbLes0x,So early! :) #takotmastranded #supertyphoon (@ Home Sweetie Home &lt3 - @kissables) http://t.co/dEMxz7z0W6,en,14.46753409,121.00483838,Philippines,28800,Hong Kong,,"['early', 'takotmastrand', 'supertyphoon', 'home', 'sweetie', 'home', 'lt;3']",
,'398428598169636864',1383798954,jasminetweeeets,Hay kung gsto kating nkun hibaygan. Hahahaha ay ambot pbb ah. Ndi mag joke gani bout ky yolanda. Ah ma. Pbb ra. Hahahha,tl,10.73723422,122.54433747,"Paris, France",-25200,Arizona,,"['hay', 'kung', 'gsto', 'kat', 'nkun', 'hibaygan', 'hahahaha', 'ambot', 'pbb', 'ndi', 'mag', 'joke', 'gani', 'bout', 'yolanda', 'pbb', 'hahahha']",
,'398428960859885568',1383799041,mrjankebean,Buto't balat lumilipad.Hello   Yolanda. Shot tayo!  Haha  @ Buto't Balat http://t.co/C2SGJNoqAZ,tl,10.6989889,122.56850131,Philippines,-32400,Alaska,,"[""buto't"", 'balat', 'lumilipad', 'hello', 'yolanda', 'shot', 'tayo', 'haha', ""buto't"", 'balat']",
,'398429618840956928',1383799198,projectJEEZ,"Hi babe, Welcome Yolanda! Things are gonna get crazy tonight!",en,10.7121391,122.5677091,"Bakhaw, Mandurriao",28800,Beijing,,"['babe', 'welcome', 'yolanda', 'thing', 'gon', 'crazy', 'tonight']",
,'398430397337313281',1383799383,jrong13,"San Sebastian, Samar Community #RedCross volunteers now at evacuation centers for #YolandaPH. http://t.co/UdiKdkAvO1",en,11.64236,125.02839,"San Sebastian, Samar",,,,"['san', 'sebastian', 'samar', 'community', 'redcross', 'volunteer', 'evacuation', 'center', 'yolandaph']",
,'398431239155105792',1383799584,jacoboishere,No need for aircon mamayang gabi. libre na ni Yolanda yung malamig at malakas na hangin. Keep safe every pinoys out there. #YolandaPH,tl,10.7447304,122.5389536,iloilo city,28800,Beijing,,"['need', 'aircon', 'mamayang', 'gabi', 'libre', 'yolanda', 'yung', 'malamig', 'malakas', 'hangin', 'safe', 'pinoys', 'yolandaph']",
,'398432727978217472',1383799939,RobCorum,"Haiyan, the super typhoon, is on his way and we're sitting in the hot-springs drinking beer... No big http://t.co/U7p7j3TGQF",en,13.6333729,123.1946749,"Orlando, FL",-18000,Quito,,"['haiyan', 'super', 'typhoon', 'way', 'sit', 'hot', 'spring', 'drink', 'beer', 'big']",
,'398433385028526081',1383800096,racsyourworld,"(late check-in) LORD, thanks po sa magandang weather naka-aatend po ako, walang nagawa si #YolandaPH http://t.co/l3IKiX1HLq",tl,14.64927832,121.05030298,"novaliches, philippines",28800,Singapore,,"['late', 'check', 'lord', 'thank', 'magandang', 'weather', 'naka', 'aatend', 'ako', 'walang', 'nagawa', 'yolandaph']",
,'398434017177247745',1383800246,jedsonprovido,Yolanda buddies!  (@ Burger Bar w/ @bjedioux @anizasilva @karenalimboyong) http://t.co/1XJb38aJCw,en,14.55204752,121.02048755,MNL,-28800,Pacific Time (US & Canada),,"['yolanda', 'buddy', 'burger', 'bar']",
,'398434833891733504',1383800441,evigeyl,Di na raw tutuloy si Yolanda dito. Ang sama daw ng panahon eh.,tl,14.7159322,120.93325044,obando bulacan,-25200,Arizona,,"['raw', 'tutuloy', 'yolanda', 'dito', 'ang', 'sama', 'daw', 'panahon']",
,'398435701953273857',1383800648,Pheepz,Isa lang naman sulusyon pagka may bagyo eh. Taon-taon tayo binabagyo d pa din nagsasawa. Gumawa ng malaking e-fan tapos itapat sa bagyo. Lol,tl,14.53438939,121.0691673,Taguig City,28800,Beijing,,"['isa', 'lang', 'naman', 'sulusyon', 'pagka', 'bagyo', 'taon', 'taon', 'tayo', 'binabagyo', 'din', 'nagsasawa', 'gumawa', 'malak', 'fan', 'tapos', 'itapat', 'bagyo', 'lol']",
,'398436113053786112',1383800746,bbtaline,omg Yung super typhoon na ba ang bubura at wawasak ng todo sa pinas? pwede ba si Janet Napoles na lang burahin niya? #PrayForThePhilippines,tl,14.5642214,121.0768732,MNL ,32400,Seoul,,"['omg', 'yung', 'super', 'typhoon', 'ang', 'bubura', 'wawasak', 'todo', 'pina', 'pwede', 'janet', 'napoles', 'lang', 'burahin', 'niya', 'prayforthephilippine']",
,'398436452935008256',1383800827,odhanatienza,I invoke my right against Self-incrimination. #Napoles #YolandaPH,en,13.772288,121.0504897,Batangas City,28800,Hong Kong,,"['invoke', 'right', 'self', 'incrimination', 'napole', 'yolandaph']",
,'398436967509020672',1383800950,gio_anthonyy,Ayaw sigeg pabuyag yolanda ah ? Thanks. Haha.,tl,7.0883838,125.6302837,,28800,Beijing,,"['ayaw', 'sigeg', 'pabuyag', 'yolanda', 'thank', 'haha']",
,'398437397475508224',1383801052,ohoherik,Masyadong affected sila mama sa bagyo. Sila na lang kayang mag-weather forecast?,tl,14.45059294,120.98466515,"Siam, Thailand",28800,Beijing,,"['masyadong', 'affect', 'sila', 'mama', 'bagyo', 'sila', 'lang', 'kayang', 'mag', 'weather', 'forecast']",
,'398438034720296960',1383801204,jenryv2,Keep safe everyone! #YolandaPH http://t.co/Pcat9sMgYT,en,14.48271519,121.01609295,,-32400,Alaska,,"['safe', 'yolandaph']",
,'398438612510834688',1383801342,graziebreyes,What about in las pinas?? #walangpasok,tl,14.46394225,120.98239495,Las Pinas,28800,Hong Kong,,"['las', 'pina', 'walangpasok']",
,'398439284610306048',1383801502,yoestabaLorenz,"Kung dli maigo ang davao sa bagyo, palihokon nto ang davao ipaigo nto haha pagkahudas!",tl,7.09486998,125.60542827,,28800,Singapore,,"['kung', 'dli', 'maigo', 'ang', 'davao', 'bagyo', 'palihokon', 'nto', 'ang', 'davao', 'ipaigo', 'nto', 'haha', 'pagkahudas']",
,'398439926741467136',1383801655,methikko,Feels about typhoon yolanda http://t.co/he9Vf9W25x,en,10.32397251,123.88500717,CEB,28800,Beijing,,"['feel', 'typhoon', 'yolanda']",
,'398440533334298625',1383801800,AlyssaRM17,@claireclaire21 wag kang sinungaling kasi may bagyo bukas,tl,14.54302406,121.1350174,"Rizal, Philippines",-28800,Pacific Time (US & Canada),,"['wag', 'kang', 'sinungal', 'kasi', 'bagyo', 'bukas']",
,'398440966782087168',1383801903,JeohnissiBee,Bwisit daw si Yolanda. Pero deep inside...,tl,13.9530634,121.5624473,Where the Dudes got money. ,28800,Taipei,,"['bwisit', 'daw', 'yolanda', 'pero', 'deep', 'inside']",
,'398441825196716033',1383802108,HEEXO,Ayoko pumasok pero ayoko din ng bagyo can u feel me,tl,14.6068427,120.99073782,@HeeZZinPang's ,-28800,Pacific Time (US & Canada),,"['ayoko', 'pumasok', 'pero', 'ayoko', 'din', 'bagyo', 'feel']",
,'398442266513010688',1383802213,PatriziaLee,"Punyatera ka, Yolanda!!",id,14.68816091,120.97681993,PHL-KOR-Wolver Hampton,28800,Beijing,,"['punyatera', 'yolanda']",
,'398442536278040576',1383802278,MsAir_,Felt Yolanda's presence in Calamba earlier #yolanda #TyphoonYolanda,id,14.2792444,120.8691139,,28800,Beijing,,"['felt', 'yolanda', 'presence', 'calamba', 'earlier', 'yolanda', 'typhoonyolanda']",
,'398443353169076225',1383802472,rachisugorgeous,"Pistyyyyy! Ganhan kog Hangin kaayu, Uwan kaayu kay mag senti2 ko, pero ug mag bagyo na gali! Deym! Maypag init! Letche! ",tl,10.36014784,123.91305696,"philippines , cebu city",0,Dublin,,"['pistyyyyy', 'ganhan', 'kog', 'hangin', 'kaayu', 'uwan', 'kaayu', 'kay', 'mag', 'senti2', 'pero', 'mag', 'bagyo', 'gali', 'deym', 'maypag', 'init', 'letche']",
,'398443850294759425',1383802591,mayGLADs,inuman with the crew. haha! adik lang. ready na kasi kami sa bagyo. wala atang tulugan? &gt:P,tl,11.2191908,124.9936011,Philippines,-28800,Pacific Time (US & Canada),,"['inuman', 'crew', 'haha', 'adik', 'lang', 'ready', 'kasi', 'kami', 'bagyo', 'wala', 'atang', 'tulugan', 'gt;:p']",
,'398444292923875328',1383802696,Neyniiieee,"""@DZMMTeleRadyo: (1/2) Signal No. 1 Metro Manila, Camarines Norte, Camarines Sur, Catanduanes, Southern Quezon, Laguna, Rizal #YolandaPH"" :(",id,14.6634872,120.9738576,312 St. Frances,-28800,Pacific Time (US & Canada),,"['signal', 'metro', 'manila', 'camarines', 'norte', 'camarines', 'sur', 'catanduanes', 'southern', 'quezon', 'laguna', 'rizal', 'yolandaph']",
,'398444618586394625',1383802774,sammuntiveros,"Miss Magnaye, kamusta naman ang bagyo? Hahahahahaha. Isang killer smile naman jaaaan! XD. Kakamiss ang adchem.",tl,13.90518316,121.14283658,RAIN 11,28800,Beijing,,"['miss', 'magnaye', 'kamusta', 'naman', 'ang', 'bagyo', 'hahahahahaha', 'isang', 'killer', 'smile', 'naman', 'jaaaan', 'kakamiss', 'ang', 'adchem']",
,'398444966600380416',1383802857,rodeljay_101,Hey you! Yes you Yolanda! Please be good ,en,9.5126077,123.1525394,Tanjay City,,,,"['hey', 'yes', 'yolanda', 'good']",
,'398445597088165888',1383803007,angelique_pearl,"I've always loved the rain. This time, however, scares me. :-/ #YolandaPH",en,8.141536,125.1237069,Malaybalay City,23400,Rangoon,,"['have', 'love', 'rain', 'time', 'scar', 'yolandaph']",
,'398446002471845889',1383803104,paattyvinculado,Sana matangay ka nung bagyo lol,tl,14.6790781,121.0301606,to infinity and beyond,,,,"['sana', 'matangay', 'nung', 'bagyo', 'lol']",
,'398446595928125441',1383803245,jalumanlan,Bakit di ko ramdam ung super typhoon pakiexplain labyu,tl,15.12978217,120.58537437,,-28800,Pacific Time (US & Canada),,"['bakit', 'ramdam', 'ung', 'super', 'typhoon', 'pakiexplain', 'labyu']",
,'398446847619911680',1383803305,JoshuaBhojwani,"""@gmanews: VALENZUELA CITY: #walangpasok Classes from preschool to high school are suspended tomorrow, @JanineCharles13 @BennyPBalingit",en,14.6874122,121.0072091,valenzuela city,28800,Hong Kong,,"['valenzuela', 'city', 'walangpasok', 'class', 'preschool', 'high', 'school', 'suspend', 'tomorrow']",
,'398447130299207680',1383803373,rachellanne2008,"Thru Christ, there are still miracles that will happen. Lets keep on praying that we all be safe and be protected. #YolandaPH",en,7.139886,125.5865688,Davao City,-36000,Hawaii,,"['christ', 'miracle', 'happen', 'let', 'pray', 'safe', 'protect', 'yolandaph']",
,'398447584471031808',1383803481,nyllovesyou,@willardlapus @iamkrista15 ay opo momsie. Nagpost na po ako sa fb ng status.. Hahaha tignan ko lang kung nde maloka si yolanda..,tl,14.43407543,120.8913658,Puso ni _______,-28800,Pacific Time (US & Canada),,"['opo', 'momsie', 'nagpost', 'ako', 'status', 'hahaha', 'tignan', 'lang', 'kung', 'nde', 'maloka', 'yolanda']",
,'398447917922791424',1383803561,pauloagawin,Beernight with @annagar_ bilang padating na si Yolanda. @ The Grass Residences http://t.co/7kMZoR4rTB,en,14.65966354,121.02832781,MNL,28800,Beijing,,"['beernight', 'bilang', 'padat', 'yolanda', 'grass', 'residences']",
,'398448196596158465',1383803627,iya_tamayo,@Xianatics_Ako:The Biggest Storm in the World This Year is Headed for the Philippines http://t.co/YiCSpwFEGi @XianLimm #YolandaPH,en,7.0581234,125.56061571,"Davao City, Philippines",28800,Beijing,,"['biggest', 'storm', 'world', 'year', 'head', 'philippines', 'yolandaph']",
,'398448666215591936',1383803739,JeanelleEspinas,"""@halfhumanrobot: Yolanda, you're drunk. Go home.""",en,13.15159,123.71796,"Rack City, PH",-28800,Pacific Time (US & Canada),,"['yolanda', 'drunk', 'home']",
,'398449427028770817',1383803920,nicolecalora,"@MarikinaPIO: #walangpasok As a precautionary measure, Mayor Del de Guzman suspends classes in all levels, both public &amp private.",en,14.62789239,121.08123917,,-25200,Arizona,,"['walangpasok', 'precautionary', 'measure', 'mayor', 'del', 'guzman', 'suspend', 'class', 'level', 'public', 'amp', 'private']",
,'398449818017615875',1383804014,alitt,@meilitt ok...wake and see. God bless the Philippines. #YolandaPH,en,14.4449294,120.9749683,Philippines,-28800,Pacific Time (US & Canada),,"['wake', 'god', 'bles', 'philippines', 'yolandaph']",
,'398450040391233536',1383804067,nonoxide,Hayyys . Pano na yung BOHOL at CEBU ngayon?Kakatapos lang ng Lindol tas ngayon Bagyo naman ?YOLANDA . GoodGirl tayo dba? Maawa ka naman:(((,tl,14.5418096,121.0576718,,-32400,Alaska,,"['hayyys', 'pano', 'yung', 'bohol', 'cebu', 'ngayon?kakatapos', 'lang', 'lindol', 'tas', 'ngayon', 'bagyo', 'naman', 'yolanda', 'goodgirl', 'tayo', 'dba', 'maawa', 'naman']",
,'398450343517765632',1383804139,itsmehannahC,Nakakatakot si yolanda. :/ sana walang manyaring masama.,tl,14.6595778,120.9979604,,28800,Beijing,,"['nakakatakot', 'yolanda', 'sana', 'walang', 'manyar', 'masama']",
,'398450768375590912',1383804240,_Nicoloooo,"Yolanda, gtfo",en,14.57257205,121.04241258,Downtown MNL,28800,Hong Kong,,"['yolanda', 'gtfo']",
,'398451193745121280',1383804342,henleeen,"Stay safe everyone. ""@ABSCBNNews: 'Yolanda' is world's strongest cyclone in 2013 http://t.co/WUpNvidEoL""",en,14.4154263,120.9689145,"Bacoor City, PH",-36000,Hawaii,,"['stay', 'safe', 'yolanda', 'world', 'strong', 'cyclone']",
,'398451600399671296',1383804439,simplyYSA,"@gmanews: PASIG CITY: #walangpasok Classes in preschool are suspended tomorrow, Nov. 8, 2013 | @PasigInfo - @cdl101 @greentea_frap",tl,14.60159692,120.99838865,"Manila, Philippines",46800,Wellington,,"['pasig', 'city', 'walangpasok', 'class', 'preschool', 'suspend', 'tomorrow', 'nov.']",
,'398451993217228801',1383804532,ariesdavid_,Stay in your hotel for your safety while staying here in the Philippines. Super Typhoon #YolandaPH is approaching @sophiesumner8,en,14.62320435,121.09316369,Philippines,28800,Hong Kong,,"['stay', 'hotel', 'safety', 'stay', 'philippines', 'super', 'typhoon', 'yolandaph', 'approach']",
,'398452357924536320',1383804619,mariannetss,Nakakaloka.ang bagyo nakakatakot. But with God wala tayong dapat ikakot,tl,14.6171201,121.0713293,,,,,"['nakakaloka.ang', 'bagyo', 'nakakatakot', 'god', 'wala', 'tayong', 'dapat', 'ikakot']",
,'398452737815216128',1383804710,siANNAyan,@Miggy_Yan bagyo daw po? Buong rizal province kuya eh.,tl,14.60369658,121.10856898,MNL ,-32400,Alaska,,"['bagyo', 'daw', 'buong', 'rizal', 'province', 'kuya']",
,'398453247389597696',1383804831,meisjoseTW,Stay safe everyone :) specially those who will be affected by Typhoon Yolanda...,en,14.6093138,120.99443846,Philippines,-32400,Alaska,,"['stay', 'safe', 'specially', 'affect', 'typhoon', 'yolanda']",
,'398453676391411713',1383804934,tweetybomba,Sana pwede din I-suspend yung bagyo. #YolandaPH,tl,14.39440679,120.97023006,Philippines,-32400,Alaska,,"['sana', 'pwede', 'din', 'suspend', 'yung', 'bagyo', 'yolandaph']",
,'398454055237718017',1383805024,aigee, @ItsCham: YOLANDA WHERE U AT???,en,14.66856913,121.01668704,,-32400,Alaska,,['yolanda'],
,'398454362785079296',1383805097,jheanetic,Para kang si yolanda hindi pa dumadating pero sobrang mahangin,tl,14.57905678,121.02994923,"MNL, PHL",-28800,Pacific Time (US & Canada),,"['para', 'kang', 'yolanda', 'hindi', 'dumadat', 'pero', 'sobrang', 'mahangin']",
,'398454614120357888',1383805157,yajjai10,Reported na signal #4 down to sig#3 sa isang tahimik at kalmadong gabi...no more typhoon pls.#PrayForThePhilippines,en,11.6595955,122.3150357,,-32400,Alaska,,"['report', 'signal', 'sig#3', 'isang', 'tahimik', 'kalmadong', 'gabi', 'typhoon', 'pls.#prayforthephilippine']",
,'398454848599101440',1383805213,mweeh_speaks,Brace yourselves for #YolandaPH is coming #prayforphilippines @ Sta. Rosa http://t.co/NyWGLo5Ql3,en,14.588129,121.026083,manila,28800,Hong Kong,,"['brace', 'yolandaph', 'come', 'prayforphilippine', 'sta', 'rosa']",
,'398455361113313280',1383805335,eazytraveler,"24 hours to #Dubai, #UAE... (if flight doesn't get canceled by #TyphoonYolanda)! #TyphoonHaiyan #typhoon #travel #backpacking #adventure",en,14.5640691,121.0299261,"Cebu City, Philippines",28800,Taipei,,"['hour', 'dubai', 'uae', 'flight', 'not', 'cancel', 'typhoonyolanda', 'typhoonhaiyan', 'typhoon', 'travel', 'backpacking', 'adventure']",
,'398455893232087040',1383805462,illustriousjosh,On call 24/7 in accordance to our BCP #YolandaPH,en,10.33375968,123.90752098,Philippines,28800,Taipei,,"['accordance', 'bcp', 'yolandaph']",
,'398456215748890624',1383805539,KarLaOnFireBBQ,"Wag mtuwa dhil wlang pasok. Di po holiday ang dhilan, bagyo po. Gus2hin man nating mtuwa dhil wlang pasok pero may mga tao nmang masa2lanta.",tl,14.6943968,121.1102904,Quezon City,-28800,Pacific Time (US & Canada),,"['wag', 'mtuwa', 'dhil', 'wlang', 'pasok', 'holiday', 'ang', 'dhilan', 'bagyo', 'gus2hin', 'man', 'nat', 'mtuwa', 'dhil', 'wlang', 'pasok', 'pero', 'mga', 'tao', 'nmang', 'masa2lanta']",
,'398456499220905984',1383805607,havingagoodlife,@ABSCBNNews: Laguna suspends classes for all levels (public &amp private)on Nov 8 (Friday) #walangpasok @andresmatteo ok lang kayo dyan idol?,tl,14.46219328,121.03905177,,-32400,Alaska,,"['laguna', 'suspend', 'class', 'level', 'public', 'amp', 'private)on', 'nov', 'friday', 'walangpasok', 'lang', 'kayo', 'dyan', 'idol']",
,'398457059055656960',1383805740,valentinaayy,Goodnight People. Be safe :* Especially sa mga tatamaan ng bagyong Yolanda. Let's just Pray &lt3,tl,12.368168,123.6278319,City of HEARTS,-39600,International Date Line West,,"['goodnight', 'people', 'safe', 'especially', 'mga', 'tatamaan', 'bagyong', 'yolanda', 'let', 'pray', 'lt;3']",
,'398457501076582400',1383805845,anniemaezing,"""@omfgashana: World's strongest typhoon this 2013! #PrayforthePhilippines #YolandaPH http://t.co/ocyngYzG7L""",en,12.9786641,123.9851013,PH,-28800,Pacific Time (US & Canada),,"['world', 'strong', 'typhoon', 'prayforthephilippine', 'yolandaph']",
,'398457741015920640',1383805903,krankenhausy,"""@DZMMTeleRadyo: #walangpasok sa lahat ng antas sa Laguna, public at private ngayong Biyernes, Nov. 8 | via RP Zandro Ochona""",tl,14.3729029,121.0448893,winterfell???,39600,Sydney,,"['walangpasok', 'lahat', 'antas', 'laguna', 'public', 'private', 'ngayong', 'biyernes', 'nov.', 'zandro', 'ochona']",
,'398458003403186176',1383805965,realzhaiZ,Hoy Yolanda wag ka ngang papansin magbibirthday pa kami eh! Epal lang? Haha. #yolandapleasedont,tl,14.6423919,121.09188439,republica pilipinas ,)),28800,,,
,'398458658045972480',1383806121,davidyusantos,"While travelling thru the Eastern #Samar tonight, got me thinking. Whatever happened to ex PGMA's nautical hiway? #YolandaPH #badroads",en,11.1601453,125.6216831,Manila,12600,Tehran,,"['travel', 'eastern', 'samar', 'tonight', 'get', 'think', 'happen', 'pgma', 'nautical', 'hiway', 'yolandaph', 'badroad']",
,'398458932940660736',1383806187,thurzzorgen,mag-ingat tayong lahat. #YolandaPH #PrayForThePhilippines,en,14.53689336,121.05963843,,,,,"['mag', 'ingat', 'tayong', 'lahat', 'yolandaph', 'prayforthephilippine']",
,'398459275342667776',1383806268,avonlips,dis yolanda shit about to hit us is the worlds strongest typhoon. well then.,en,14.57719917,121.07249195,,28800,Beijing,,"['dis', 'yolanda', 'shit', 'hit', 'world', 'strong', 'typhoon']",
,'398460002320392192',1383806442,neilke93,@TheMayorLim ninong! Kamusta ka dyan? Nakaready ka na sa super typhoon?,tl,14.6073155,120.9907418,Manila,28800,Kuala Lumpur,,"['ninong', 'kamusta', 'dyan', 'nakaready', 'super', 'typhoon']",
,'398460282999033856',1383806509,HeyArceeel,Si Yolanda gusto gd mag trend!,tl,10.6914863,122.6317512,Philippines,0,London,,"['yolanda', 'gusto', 'mag', 'trend']",
,'398460692845453312',1383806606,rodMdeleon,"Dear students: Instead of praying for class suspension, pray for the safety of those who are in the direct path of the typhoon. #YolandaPH",en,14.5762512,121.0479971,,-32400,Alaska,,"['dear', 'student', 'instead', 'pray', 'class', 'suspension', 'pray', 'safety', 'direct', 'path', 'typhoon', 'yolandaph']",
,'398461264604585984',1383806743,kitbanana,AKALA KO YOLANDA FRIEND KITA BAKIT KA NANG BACKSTAB? AKALA KO WALA NA KONG PASOK BUKAS EH.,tl,14.5147802,121.0448786,MNL,-32400,Alaska,,"['akala', 'yolanda', 'friend', 'kita', 'bakit', 'nang', 'backstab', 'akala', 'wala', 'kong', 'pasok', 'bukas']",
,'398461674719428608',1383806840,abbeyparreno,"Din mas kululbaan, nalatnan ka tulo or agyan ni Yolanda? haha",tl,14.6052908,121.0267676,Iloilo City,28800,Hong Kong,,"['din', 'mas', 'kululbaan', 'nalatnan', 'tulo', 'agyan', 'yolanda', 'haha']",
,'398462391475658752',1383807011,AlyssAceres,"Ang pagmamahal mo ay parang bagyo, nasaktan mo na, pinaiyak mo pa, lumayas ka pa.",tl,14.3830041,120.9756315,Philippines,-32400,Alaska,,"['ang', 'pagmamahal', 'parang', 'bagyo', 'nasaktan', 'pinaiyak', 'lumayas']",
,'398462606500827136',1383807063,itsmeejoshiiee,Keep safe people. Kinakabahan ako dun sa bagyo eh.,tl,14.2101483,121.0232114,"Silang, Cavite",-25200,Arizona,,"['safe', 'people', 'kinakabahan', 'ako', 'dun', 'bagyo']",
,'398463007451119616',1383807158,gfcumpio,Sobrang lakas ata ng bagyo. Madami na nagdeclare na walang pasok bukas. Kahit manda at cavite wala ng pasok all levels tom. Stay safe guys!,tl,14.52900652,120.99612978,Baclaran Paraaque City,-28800,Pacific Time (US & Canada),,"['sobrang', 'laka', 'ata', 'bagyo', 'madami', 'nagdeclare', 'walang', 'pasok', 'bukas', 'kahit', 'manda', 'cavite', 'wala', 'pasok', 'level', 'tom', 'stay', 'safe', 'guy']",
,'398463259327479808',1383807218,WotzenTiger,"""@katz19: World's strongest typhoon ever about to hit the Philippines. :( #PrayForThePhilippines"" #YolandaPH",en,10.6823513,122.954702,Bacolod City,28800,Hong Kong,,"['world', 'strong', 'typhoon', 'hit', 'philippines', 'prayforthephilippine', 'yolandaph']",
,'398463531235811328',1383807283,alejalmeda,we are all fucked up w/ YOLANDA lol,en,10.28726749,123.85737179,Philippines,-32400,Alaska,,"['fuck', 'yolanda', 'lol']",
,'398463733342543872',1383807331,nitroJHEN,#walangpasok Pre-school to HS only http://t.co/dYYAUASzRb,tl,14.6572305,120.97617334,"Manila, Philippines",28800,Beijing,,"['walangpasok', 'pre', 'school']",
,'398463859079405569',1383807361,GlenMoore41192,Here comes YOLANDA! #OhMy :-D #GoAway,en,14.556964,121.09034,"Pasig City, MM Philippines",-32400,Alaska,,"['come', 'yolanda', 'ohmy', ':-d', 'goaway']",
,'398464061584580608',1383807410,krstnregina,Keep safe everyone!! #YolandaPH,en,14.4501428,120.9935987,,-28800,Pacific Time (US & Canada),,"['safe', 'yolandaph']",
,'398464326601695232',1383807473,berrywoah,Ka feel najod ko nga nana si yolanda,tl,10.307174,123.8803516,"Cebu City, Philippines ",-25200,Arizona,,"['feel', 'najod', 'nga', 'nana', 'yolanda']",
,'398464779221626880',1383807581,oh_my_eyra,Oo na super typhoon na ang Yolanda paulit ulit? kaya pwede ba isuspend nyo na agad klase?! &gt.&lt,tl,14.7459331,120.9586171,PH,28800,Beijing,,"['super', 'typhoon', 'ang', 'yolanda', 'paulit', 'ulit', 'kaya', 'pwede', 'isuspend', 'nyo', 'agad', 'klase', 'gt;.&lt']",
,'398465107857903616',1383807659,kurtologist,RT @vilmaSRecto: #walangpasok bukas sa buong lalawigan ng batangas #YolandaPH @DepEd_PH http://t.co/UZQNNLfjFr,tl,14.09807714,121.05187857,"T: 14.08507125,121.0613525",28800,Hong Kong,,"['walangpasok', 'bukas', 'buong', 'lalawigan', 'batangas', 'yolandaph']",
,'398465481981448192',1383807748,erikainurheart,goodnight loves spread the love and prayers for our safety #YolandaPH #PrayersforPhilippines #statsafe,en,14.6270194,120.9744302,"manila, philippines",28800,Hong Kong,,"['goodnight', 'love', 'spread', 'love', 'prayer', 'safety', 'yolandaph', 'prayersforphilippine', 'statsafe']",
,'398465777763758081',1383807819,angkurtpatrick,"Afraid of the typhoon, but I know that the Lord will protect us #PrayForThePhilippines",en,14.62091873,121.04435063,Philippines,,,,"['afraid', 'typhoon', 'know', 'lord', 'protect', 'prayforthephilippine']",
,'398466233076432896',1383807927,gengybee,arrived back from cebu just in time..heard it started to rain hard there now..yolanda is coming. #afraid,en,14.6581675,121.0366791,,,,,"['arrive', 'cebu', 'time', 'hear', 'start', 'rain', 'hard', 'yolanda', 'come', 'afraid']",
,'398466588740841472',1383808012,JnnMrtn,@SakitPre: Kung pwede lang ipangharang tong taba ko sa bagyo eh HAHA ,tl,15.05463404,120.55157494,,-32400,Alaska,,"['kung', 'pwede', 'lang', 'ipangharang', 'tong', 'taba', 'bagyo', 'haha']",
